brand,screen_size,cpu,ram,OS,graphics,price
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Other,17.3,Intel,16,Windows,Dedicated,2149.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
MSI,15.6,Intel,32,Windows,Integrated,1149.99
LG,17.0,Intel,16,Windows,Integrated,1787.62
LG,14.0,Intel,16,Windows,Integrated,1299.99
MSI,14.0,Intel,32,Windows,Integrated,1001.18
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Dell,15.6,Intel,32,Windows,Integrated,602.0
HP,14.0,Other,8,Windows,Integrated,379.0
Apple,15.6,Intel,64,MacOS,Integrated,3699.0
Dell,15.6,Intel,16,Windows,Dedicated,1578.21
Samsung,11.6,Other,4,Chrome OS,Integrated,209.96
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
ROKC,14.0,Intel,16,Windows,Integrated,409.99
Lenovo,16.0,Intel,32,Windows,Dedicated,3499.0
Acer,17.3,Intel,12,Windows,Integrated,478.99
Lenovo,14.0,AMD,16,Windows,Integrated,589.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Asus,14.5,Intel,8,Windows,Integrated,899.99
Dell,14.0,Intel,32,Windows,Integrated,1670.17
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
HP,15.6,Intel,16,Windows,Integrated,899.0
HP,11.6,Other,4,Chrome OS,Dedicated,240.74
Dell,13.4,Intel,16,Windows,Integrated,992.99
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,14.0,Intel,16,Windows,Dedicated,1900.08
Dell,13.3,Intel,16,Windows,Integrated,1125.99
Asus,14.0,Other,4,Windows,Integrated,284.92
Acer,15.6,Intel,16,Windows,Integrated,714.99
HP,11.6,Other,4,Chrome OS,Integrated,270.28
Dell,16.0,Intel,32,Windows,Integrated,899.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Dell,14.0,Intel,32,Windows,Dedicated,2167.89
HP,13.5,Intel,16,Windows,Dedicated,1003.99
Asus,14.0,Other,4,Chrome OS,Integrated,212.32
Dell,14.0,Intel,16,Windows,Integrated,499.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Asus,16.0,Intel,32,Windows,Dedicated,2699.0
Dell,15.6,Intel,32,Windows,Dedicated,1389.84
HP,14.0,Other,4,Windows,Integrated,229.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Lenovo,17.3,Intel,8,Windows,Dedicated,1449.99
Dell,14.0,Intel,16,Windows,Dedicated,1377.76
Dell,15.6,Intel,32,Windows,Integrated,1948.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Lenovo,14.0,Intel,16,Windows,Dedicated,699.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Lenovo,13.0,Other,8,MacOS,Dedicated,806.47
ROKC,15.6,Intel,4,Windows,Integrated,249.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Samsung,14.0,Intel,16,Windows,Integrated,1409.99
Lenovo,15.6,Intel,8,Windows,Dedicated,1059.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Dell,16.0,AMD,64,Windows,Integrated,1081.5
HP,16.0,Intel,32,Windows,Dedicated,3196.99
Acer,14.0,Intel,16,Windows,Integrated,1079.99
HP,17.3,Intel,32,Windows,Integrated,729.99
Dell,14.0,Intel,8,Windows,Integrated,219.0
Dell,15.6,Intel,32,Windows,Dedicated,1629.95
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Lenovo,15.6,Intel,12,Windows,Integrated,478.88
Lenovo,16.0,Intel,16,Windows,Dedicated,1370.49
Dell,16.0,Intel,32,Windows,Integrated,1616.99
Dell,15.6,Intel,64,Windows,Dedicated,2539.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Dell,14.0,Intel,16,Windows,Integrated,1849.99
Asus,14.0,Other,4,Chrome OS,Integrated,184.99
Asus,15.6,Other,4,Windows,Integrated,235.75
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Asus,16.0,AMD,32,Windows,Dedicated,2899.99
Dell,13.0,Intel,16,Windows,Integrated,1150.99
Dell,14.0,Intel,16,Windows,Dedicated,999.99
HP,15.6,AMD,16,Windows,Integrated,709.99
Acer,14.0,Intel,8,Chrome OS,Integrated,489.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Dell,14.0,Intel,16,Windows,Integrated,351.98
Asus,15.6,Intel,8,Windows,Integrated,460.0
Lenovo,14.0,AMD,16,Windows,Dedicated,849.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Other,10.1,Other,8,Windows,Integrated,999.99
HP,14.0,Intel,16,Windows,Dedicated,1384.99
Dell,13.4,Intel,16,Windows,Integrated,1041.99
Lenovo,15.6,Intel,16,Windows,Dedicated,1698.49
Lenovo,16.0,AMD,16,Windows,Dedicated,1449.99
Dell,14.0,Intel,16,Windows,Integrated,425.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Dell,15.6,Intel,64,Windows,Integrated,1247.21
Asus,16.0,AMD,16,Windows,Integrated,899.99
Dell,15.6,AMD,8,Windows,Dedicated,980.0
HP,14.0,Other,8,Chrome OS,Dedicated,332.88
LG,17.0,Intel,16,Windows,Integrated,1782.96
Lenovo,11.6,Other,4,Chrome OS,Integrated,195.99
Lenovo,14.0,Intel,16,Windows,Integrated,1356.0
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Asus,17.3,Other,16,Windows,Dedicated,1799.0
Lenovo,12.3,Intel,16,Windows,Integrated,869.99
Acer,15.6,Intel,16,Windows,Dedicated,630.15
Apple,13.6,Other,16,MacOS,Integrated,1588.42
Lenovo,11.6,Other,4,Chrome OS,Integrated,203.77
Lenovo,14.0,Intel,8,Windows,Integrated,909.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Acer,11.6,Other,32,Chrome OS,Integrated,204.95
Dell,13.3,Intel,16,Windows,Dedicated,1163.21
Dell,15.6,Intel,8,Windows,Integrated,901.85
Lenovo,14.0,Other,4,Chrome OS,Integrated,177.0
HP,15.6,Intel,16,Windows,Integrated,2499.0
HP,11.6,Other,4,Chrome OS,Integrated,75.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Acer,14.0,Intel,8,Chrome OS,Integrated,432.7
Dell,13.4,Intel,32,Windows,Integrated,1501.49
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
HP,15.6,Other,8,Windows,Integrated,316.99
Samsung,15.6,Intel,16,Windows,Dedicated,1320.86
Dell,17.3,Intel,32,Windows,Dedicated,3075.33
Dell,14.1,Other,2,Windows,Integrated,84.54
Other,14.0,Other,4,Windows,Integrated,169.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Acer,14.0,Intel,16,Windows,Dedicated,1049.99
Asus,14.0,Other,4,Windows,Integrated,324.37
Dell,15.6,Intel,64,Windows,Dedicated,2929.35
Lenovo,16.0,AMD,32,Windows,Dedicated,2251.99
Acer,14.0,Intel,16,Windows,Integrated,532.49
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Dell,14.0,Intel,4,Windows,Integrated,399.0
Lenovo,11.6,Intel,4,Chrome OS,Integrated,239.99
Dell,15.6,Intel,8,Windows,Integrated,356.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
HP,13.3,Intel,16,Windows,Dedicated,1863.52
Dell,14.0,Intel,16,Windows,Dedicated,2312.24
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Lenovo,14.0,Intel,20,Windows,Integrated,499.99
Dell,14.0,Intel,32,Windows,Integrated,1670.17
Other,10.1,Other,8,Windows,Integrated,959.0
Dell,14.0,Intel,16,Windows,Dedicated,876.02
Dell,15.6,Intel,16,Windows,Dedicated,1588.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Lenovo,13.3,AMD,8,Windows,Dedicated,500.11
Lenovo,16.0,Intel,64,Windows,Dedicated,2319.0
Dell,17.0,Intel,32,Windows,Dedicated,2701.64
Acer,15.6,Intel,4,Windows,Integrated,341.45
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Dell,11.6,Other,4,Chrome OS,Integrated,229.99
Acer,15.6,AMD,8,Windows,Integrated,528.18
Dell,13.3,Intel,8,Windows,Integrated,699.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Lenovo,14.0,Intel,8,Windows,Dedicated,1019.0
Acer,14.0,Intel,16,Windows,Dedicated,1347.59
Asus,13.3,Intel,8,Windows,Integrated,1099.0
Asus,14.0,Intel,8,Windows,Dedicated,819.99
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Lenovo,15.6,Intel,8,Windows,Dedicated,690.0
Dell,15.6,Intel,32,Windows,Integrated,1488.95
LG,16.0,Intel,16,Windows,Dedicated,900.9
HP,14.0,Other,4,Chrome OS,Integrated,297.0
Dell,16.0,Intel,32,Windows,Integrated,899.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Lenovo,14.0,Intel,16,Windows,Dedicated,1637.24
Acer,11.6,Other,4,Chrome OS,Integrated,269.0
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,14.0,Intel,16,Windows,Dedicated,917.24
Other,14.0,Intel,8,Windows,Integrated,700.0
Asus,11.6,Other,4,Chrome OS,Integrated,198.0
Asus,17.3,Intel,12,Windows,Integrated,519.0
Dell,16.0,Intel,32,Windows,Integrated,899.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Dell,13.3,Intel,8,Windows,Integrated,2199.0
HP,15.6,Intel,16,Windows,Dedicated,939.19
Dell,17.0,Intel,32,Windows,Dedicated,2949.0
Lenovo,14.0,Intel,16,Windows,Integrated,1599.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Lenovo,14.0,AMD,32,Windows,Dedicated,2148.82
MSI,15.6,Intel,64,Windows,Integrated,1289.99
Lenovo,15.6,Intel,4,Windows,Dedicated,349.99
HP,14.0,Intel,32,Windows,Integrated,599.99
Other,13.5,Intel,8,Windows,Integrated,449.0
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Asus,16.0,Intel,32,Windows,Dedicated,1445.82
LG,16.0,Intel,16,Windows,Integrated,1546.84
Other,13.1,Intel,8,Windows,Integrated,552.99
Acer,15.6,Intel,16,Windows,Dedicated,1249.98
Dell,16.0,Intel,32,Windows,Integrated,899.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Lenovo,15.6,Intel,8,Windows,Integrated,369.95
Dell,15.6,Intel,64,Windows,Integrated,1125.0
Dell,13.0,Intel,8,Windows,Integrated,749.99
Dell,15.6,Intel,32,Windows,Integrated,479.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Asus,16.0,AMD,12,Windows,Integrated,629.0
Dell,13.3,Intel,8,Windows,Dedicated,598.99
Lenovo,13.3,Intel,16,Windows,Integrated,849.0
Dell,17.3,AMD,12,Windows,Dedicated,1486.99
Other,13.1,Intel,16,Windows,Integrated,599.99
Dell,15.6,Intel,16,Windows,Integrated,1767.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Dell,13.0,Intel,16,Windows,Integrated,899.74
Dell,17.0,Intel,32,Windows,Dedicated,3345.99
Lenovo,14.0,Intel,4,Chrome OS,Integrated,289.0
Dell,14.0,Intel,32,Windows,Integrated,1535.99
Dell,14.0,Intel,16,Windows,Integrated,1499.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
HP,11.6,Other,4,Chrome OS,Integrated,154.89
Asus,17.3,AMD,8,Windows,Integrated,743.66
MSI,13.4,Intel,32,Windows,Integrated,1599.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Acer,15.6,Intel,8,Windows,Dedicated,879.99
Lenovo,16.0,Intel,16,Windows,Integrated,1488.64
Dell,15.0,Intel,16,Windows,Integrated,986.99
Dell,15.6,Intel,16,Windows,Integrated,2499.99
Samsung,15.6,Other,4,Windows,Integrated,268.99
Acer,14.0,Intel,16,Windows,Integrated,1026.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Dell,16.0,Intel,64,Windows,Dedicated,3999.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Asus,15.6,Intel,32,Windows,Dedicated,2249.0
Asus,11.6,Other,8,Chrome OS,Integrated,444.99
Other,15.4,Intel,16,Windows,Integrated,606.89
Asus,15.6,Intel,8,Windows,Integrated,370.23
Apple,16.0,Intel,16,MacOS,Dedicated,1419.0
Dell,14.0,Intel,16,Windows,Dedicated,1910.62
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Lenovo,15.6,Intel,16,Windows,Integrated,1169.0
Lenovo,14.0,Intel,16,Windows,Dedicated,711.99
Asus,15.6,Intel,4,Windows,Dedicated,319.0
Other,15.4,Intel,8,Windows,Dedicated,450.0
Dell,16.0,Intel,32,Windows,Integrated,899.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Lenovo,15.6,Intel,16,Windows,Integrated,659.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Lenovo,15.6,Intel,12,Windows,Integrated,899.99
MSI,16.0,Intel,16,Windows,Dedicated,1599.0
Lenovo,15.6,AMD,4,Windows,Dedicated,399.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
LG,16.0,Intel,8,Windows,Integrated,978.99
Dell,15.6,Intel,32,Windows,Integrated,1481.86
Dell,14.0,Intel,64,Windows,Integrated,993.23
Dell,13.3,Intel,16,Windows,Integrated,1499.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
HP,12.5,Intel,8,Windows,Integrated,248.98
Lenovo,16.0,Intel,32,Windows,Dedicated,2119.0
LG,15.0,Intel,8,Windows,Integrated,1469.44
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Dell,15.6,AMD,32,Windows,Dedicated,1986.99
MSI,15.6,Intel,16,Windows,Dedicated,1349.49
Dell,14.0,Intel,8,Windows,Dedicated,726.07
MSI,15.6,Intel,16,Windows,Dedicated,1099.99
HP,14.0,Intel,8,Windows,Integrated,587.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Dell,14.0,Intel,2,Windows,Integrated,99.99
HP,14.0,AMD,4,Windows,Integrated,207.99
Dell,15.6,Intel,16,Windows,Dedicated,1910.11
HP,15.6,Intel,8,Windows,Integrated,479.99
Acer,11.6,Other,4,Chrome OS,Integrated,316.39
HP,11.6,Other,4,Chrome OS,Integrated,168.0
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Lenovo,14.0,Intel,16,Windows,Dedicated,1209.0
Dell,17.0,Intel,32,Windows,Integrated,2999.0
Dell,14.0,Intel,16,Windows,Dedicated,798.0
Dell,13.4,Intel,16,Windows,Integrated,1355.84
Asus,15.6,Intel,8,Windows,Integrated,499.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Other,14.0,Intel,16,Windows,Integrated,1195.0
Other,15.0,AMD,16,Windows,Integrated,1299.0
Dell,15.6,AMD,32,Windows,Dedicated,1962.99
HP,14.0,Intel,4,Windows,Integrated,124.0
Other,12.0,Intel,16,Windows,Integrated,1773.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Dell,17.3,Intel,64,Windows,Integrated,3376.64
Dell,17.0,Intel,32,Windows,Dedicated,4999.0
MSI,14.0,Intel,16,Windows,Integrated,839.99
Lenovo,16.0,Intel,16,Windows,Integrated,1499.0
Acer,11.6,Other,4,Chrome OS,Integrated,334.99
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
HP,16.0,Intel,16,Windows,Dedicated,1400.0
Dell,16.0,Intel,16,Windows,Dedicated,1599.99
Lenovo,15.6,AMD,16,Windows,Dedicated,864.14
Dell,17.0,Intel,64,Windows,Dedicated,3399.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Lenovo,11.6,Other,8,Chrome OS,Dedicated,282.67
Lenovo,11.6,Other,4,Chrome OS,Integrated,253.46
Lenovo,14.0,Intel,16,Windows,Dedicated,965.99
Dell,15.6,Intel,16,Windows,Dedicated,1163.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Lenovo,14.0,Intel,16,Windows,Dedicated,1152.45
Lenovo,14.0,AMD,4,Windows,Integrated,468.0
Asus,17.3,Intel,16,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Lenovo,15.6,Intel,32,Windows,Dedicated,1349.99
Other,14.1,Intel,4,Windows,Integrated,239.99
MSI,15.6,Intel,16,Windows,Integrated,1246.47
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Dell,14.0,Intel,16,Windows,Integrated,792.95
HP,17.3,Intel,16,Windows,Integrated,474.98
Lenovo,11.6,Other,4,Windows,Integrated,269.99
Acer,14.0,Intel,8,Windows,Integrated,599.99
MSI,15.6,Intel,32,Windows,Integrated,1129.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Dell,14.0,Intel,16,Windows,Dedicated,1359.99
Dell,16.0,Intel,32,Windows,Dedicated,1374.98
MSI,17.3,Intel,32,Windows,Dedicated,4499.0
Lenovo,15.6,Intel,4,Windows,Integrated,360.0
Dell,18.0,Intel,64,Windows,Integrated,3416.35
MSI,15.6,Intel,32,Windows,Integrated,1159.99
Dell,13.0,Intel,8,Windows,Integrated,749.99
Asus,14.0,Other,4,Windows,Integrated,229.99
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
HP,11.6,Other,4,Windows,Integrated,176.24
Lenovo,15.6,Intel,8,Windows,Integrated,400.0
Other,10.1,Other,8,Windows,Integrated,863.99
Lenovo,14.0,Intel,16,Windows,Integrated,1199.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Dell,15.6,Intel,64,Windows,Dedicated,2465.99
Dell,15.6,AMD,64,Windows,Integrated,971.04
Dell,14.0,Intel,32,Windows,Integrated,996.99
MSI,15.6,Intel,64,Windows,Dedicated,1808.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
HP,11.6,Other,4,Windows,Integrated,194.97
Dell,13.3,Intel,16,Windows,Dedicated,1718.99
Dell,14.0,Intel,16,Windows,Dedicated,2643.99
Dell,14.0,Intel,16,Windows,Integrated,1482.04
Dell,17.3,AMD,16,Windows,Dedicated,1881.99
Asus,11.6,Intel,4,Windows,Integrated,462.0
Other,15.6,Intel,32,Windows,Dedicated,1699.99
HP,15.6,Intel,12,Windows,Integrated,959.99
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Dell,13.3,Intel,16,Windows,Integrated,1273.99
Dell,17.0,Intel,64,Windows,Dedicated,3799.0
Lenovo,14.0,Intel,48,Windows,Integrated,2179.0
Dell,16.0,Intel,32,Windows,Integrated,899.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Dell,15.6,Intel,32,Windows,Dedicated,620.0
Dell,15.6,Intel,16,Windows,Integrated,1009.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Dell,13.0,Intel,16,Windows,Integrated,1561.99
Dell,14.0,Intel,12,Windows,Integrated,2086.99
Dell,15.6,Intel,16,Windows,Integrated,268.98
Lenovo,14.0,Intel,4,Windows,Integrated,310.19
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Lenovo,16.0,AMD,16,Windows,Dedicated,1344.99
Other,17.0,Intel,16,Windows,Dedicated,1119.99
Lenovo,14.0,AMD,16,Windows,Dedicated,1638.95
Apple,13.0,Other,16,MacOS,Integrated,1657.99
Dell,14.0,Intel,16,Windows,Dedicated,2150.88
Dell,14.0,Intel,8,Windows,Dedicated,836.16
Lenovo,13.3,Intel,8,Windows,Integrated,724.0
Dell,14.0,Intel,16,Windows,Integrated,749.99
Dell,16.0,Intel,32,Windows,Integrated,899.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Dell,15.6,Intel,32,Windows,Integrated,953.82
Lenovo,14.0,Intel,8,Windows,Integrated,899.0
Asus,15.6,Intel,8,Windows,Dedicated,979.0
Acer,15.6,Other,4,Chrome OS,Dedicated,312.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Lenovo,14.0,Intel,4,Chrome OS,Integrated,333.99
HP,15.6,Other,8,Windows,Integrated,378.0
Lenovo,13.3,Intel,4,Chrome OS,Integrated,399.0
Dell,13.3,Intel,16,Windows,Integrated,1273.99
Dell,14.0,Intel,32,Windows,Integrated,1227.99
Asus,14.0,Other,4,Chrome OS,Integrated,199.0
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
Asus,15.6,Intel,8,Windows,Integrated,619.71
Lenovo,14.0,Intel,16,Windows,Integrated,139.98
Dell,15.6,Intel,16,Windows,Dedicated,979.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
HP,15.6,Intel,16,Windows,Integrated,930.0
Lenovo,15.6,Intel,32,Windows,Dedicated,4119.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Dell,13.4,Intel,16,Windows,Integrated,1273.99
Dell,15.6,Intel,16,Windows,Dedicated,1723.77
Lenovo,14.0,Intel,8,Windows,Integrated,653.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
HP,16.0,Intel,32,Windows,Dedicated,1973.99
Dell,17.3,Intel,64,Windows,Dedicated,3915.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Other,13.1,Intel,4,Windows,Integrated,299.95
Acer,15.6,Other,4,Chrome OS,Integrated,93.99
Dell,15.6,Intel,16,Windows,Dedicated,1699.0
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Dell,16.0,AMD,16,Windows,Integrated,854.86
MSI,14.0,Intel,16,Windows,Integrated,941.05
Other,13.5,Intel,8,Windows,Integrated,865.0
Dell,14.0,Intel,32,Windows,Dedicated,2192.13
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
ROKC,15.6,Intel,20,Windows,Integrated,639.99
HP,14.0,Intel,8,Windows,Integrated,490.77
HP,13.5,Intel,16,Windows,Dedicated,2333.99
Asus,16.0,Intel,32,Windows,Dedicated,1704.99
Asus,14.0,Intel,4,Windows,Integrated,446.98
Dell,14.0,Intel,8,Windows,Dedicated,784.97
Dell,15.6,Intel,64,Windows,Integrated,2699.0
Dell,16.0,Intel,32,Windows,Integrated,899.99
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
HP,11.6,Other,4,Chrome OS,Integrated,69.82
Dell,13.3,Intel,8,Windows,Integrated,1099.95
Lenovo,14.0,AMD,16,Windows,Dedicated,729.99
Apple,13.3,Intel,16,MacOS,Dedicated,1499.0
Dell,16.0,Intel,32,Windows,Integrated,1662.92
ROKC,14.0,Intel,8,Windows,Integrated,589.99
HP,15.6,Intel,64,Windows,Integrated,999.99
Lenovo,11.6,Other,4,Windows,Integrated,286.0
Dell,15.6,Intel,16,Windows,Dedicated,1526.31
Dell,13.4,Intel,16,Windows,Integrated,909.99
Other,15.0,AMD,8,Windows,Integrated,799.0
ROKC,15.6,Intel,20,Windows,Integrated,389.99
HP,15.6,Intel,16,Windows,Integrated,459.99
